id,Silent_KB_Ratio,N_Missense,N_LOF,N_Splice,Missense_KB_Ratio,LOF_KB_Ratio,Missense_Entropy,LOF_TO_Silent_Ratio,Splice_TO_Silent_Ratio,Missense_TO_Silent_Ratio,Missense_Damaging_TO_Missense_Benign_Ratio,LOF_TO_Benign_Ratio,Splice_TO_Benign_Ratio,Missense_TO_Benign_Ratio,Missense_Damaging_TO_Benign_Ratio,Polyphen2,LOF_TO_Total_Ratio,Missense_TO_Total_Ratio,Splice_TO_Total_Ratio,LOF_TO_Missense_Ratio,Silent_fraction,Nonsense_fraction,Missense_fraction,Recurrent_missense_fraction,Frameshift_indel_fraction,Inframe_indel_fraction,Lost_start_and_stop_fraction,Inactivating_mutations_fraction,NonSilent_TO_Silent_Ratio,log_gene_length,CDS_length,CNA_deletion,CNA_amplification,Exon_Cons,MGAentropy,S50_score_replication_timing,One_Minus_S50_score_replication_timing,VEST_score,Gene_expression_Z_score,Gene_expression_Minus_Z_score,Cell_proliferation_rate_CRISPR_KD,Minus_Cell_proliferation_rate_CRISPR_KD,Super_Enhancer_percentage,BioGRID_betweenness,BioGRID_clossness,BioGRID_log_degree,Promoter_hypermethylation_in_cancer,Promoter_hypomethylation_in_cancer,Gene_body_hypermethylation_in_cancer,Gene_body_hypomethylation_in_cancer,Canyon_genebody_hypermethylation,intolerant_pLI,intolerant_pRec,intolerant_pNull,Synonymous_Zscore,Missense_Zscore,pLOF_Zscore,dN_to_dS_ratio,GDI,RVIS_percentile,ncRVIS,ncGERP,Gene_age,FamilyMemberCount,Length_H3K4me3,Broad_H3K4me3_percentage,H3K4me3_height,H3K4me2_width,Broad_H3K4me2_percentage,H3K4me2_height,H3K4me1_width,Broad_H3K4me1_percentage,H3K4me1_height,H3K36me3_width,Broad_H3K36me3_percentage,H3K36me3_height,H3K27ac_width,Broad_H3K27ac_percentage,H3K27ac_height,H3K27me3_width,Broad_H3K27me3_percentage,H3K27me3_height,H3K9me3_width,Broad_H3K9me3_percentage,H3K9me3_height,H3K9ac_width,Broad_H3K9ac_percentage,H3K9ac_height,H3K9me2_width,Broad_H3K9me2_percentage,H3K9me2_height,H3K79me2_width,Broad_H3K79me2_percentage,H3K79me2_height,H4K20me1_width,Broad_H4K20me1_percentage,H4K20me1_height,class
1360,27.9209622,7.43,3,1,73.88316151,3.436426117,0.118175,0.1283185841,0.03097345133,2.647492625,3.221354167,0.08184383819,0.01975540922,1.688617121,1.163687676,0.924,0.03353893601,0.6919814958,0.008095605243,0.04846796657,0.262,0.02,0.694,0,0.012,0,0.004,0.044,2.82,12.966,11.185,0.558,0.442,0.6805830385,1.053093633,0.9743782,0.0256218,0.1794,0.071,-0.071,-0.14,0.14,0,1.30E-06,0.3106815983,3.322,0.684,-0.684,0,0,0,4.79E-13,0.98355,0.016453,-0.32415,0.47844,2.4644,0.04104,432.34761,54.06935598,-0.1086055735,0.385169544,0,6,1264.7105,0.004208,29,115,0,1.7621,1438.023,0.008363,10.85035,1666.6296,0.005754,6.39316,1304.5,0.002574,4.26397,3961.6204,0.116959,64.57551,1741.4286,0.008986,7.42366,1765,0.009836,5.86624,0,0,0,0,0,0,1732.8947,0.025806,7.49318,0
1361,31.00775194,6.43,3.46,0,60.60606061,7.751937984,0.102109,0.25,0.002136752137,1.997863248,2.359756098,0.1848341232,0.001579778831,1.477093207,0.6113744076,0.831,0.07433290978,0.5940279543,0.0006353240152,0.1251336898,0.301,0.021,0.589,0,0.055,0.034,0,0.075,2.32,14.735,10.471,0.644,0.356,0.6581833827,0.9562322041,0.40451828,0.59548172,0.08166666667,0.309,-0.309,0,0,0,0,0,0,0.549,-0.549,-0.335,0.335,0,0.81284,0.18629,0.00086765,-1.4419,-0.37939,2.621,0.1156,123.56427,78.46190139,-0.7671487718,1.680027204,0,0,2604.9712,0.049088,66,2276.75,0.044199,19.45342,1523.4848,0.037037,11.09972,1807.9895,0.021864,7.8109,1504.3636,0.007722,25.56372,3473.9158,0.147368,26.50331,1832.8269,0.03466,7.50326,838.1579,0.003279,7.15243,0,0,0,1873.75,0.019868,5.37124,2435.5676,0.077419,9.28104,0
1362,13.09757695,6.43,3.58,1,56.31958088,7.858546169,0.095056,0.5570175439,0.09210526316,4.100877193,1.679577465,0.2475633528,0.04093567251,1.822612086,0.9298245614,0.774,0.09665144597,0.7115677321,0.01598173516,0.135828877,0.167,0.075,0.717,0,0.025,0,0,0.117,5,15.17,10.576,0.553,0.447,0.6640573259,1.320008557,0.24371457,0.75628543,0.002,0,0,0.05,-0.05,0,0,0.254763176,0,0,0,-0.321,0.321,0,4.82E-09,0.60801,0.39199,1.3194,0.0073494,1.224,0.1443,1907.6107,98.50790281,-0.1086055735,-0.558180509,0,0,401.8421,0,16.11111,626.8182,0,7.71737,656.3704,0.003584,7.9728,236.625,0,3.84894,1116.8125,0.002574,6.11517,1290.4586,0.030409,16.20272,419.6667,0,10.47891,440.0556,0,13.74106,180,0,3.41381,0,0,0,186.1429,0,4.64904,0
1363,7.407407407,5,1,0,39.50617284,2.469135802,0.068642,0.3068181818,0.01136363636,4.488636364,1.125,0.2389380531,0.008849557522,3.495575221,0.2389380531,0,0.05252918288,0.7684824903,0.001945525292,0.06835443038,0.15,0.025,0.8,0,0.025,0,0,0.05,5.67,10.817,9.662,0.54,0.46,0,0,1,0,0,0,0,0,0,0.01,0,0,0,-0.3365,0.3365,0,0,0,0,1,1,0,0,0,0.1443,10000,49.9849,-0.108605574,-0.017506499,0,0,299.4444,0,4.56639,220,0,2.65949,125,0,3.55783,491.5,0,4.94287,175,0,3.34374,544.2308,0.00117,5.57855,764.0326,0.006418,14.64321,175,0,4.04623,375,0,3.20345,0,0,0,0,0,0,0
1364,39.41730934,6.34,2.32,0,69.40874036,4.284490146,0.099193,0.1168032787,0.02254098361,1.81352459,3.884146341,0.08728943338,0.01684532925,1.355283308,0.9754977029,0.997,0.03947368421,0.6128808864,0.007617728532,0.06440677966,0.346,0.03,0.609,0,0.008,0,0,0.045,1.89,13.383,10.189,0.372,0.628,0.6127769618,1.222394995,0.71794872,0.28205128,0.03133333333,0.115,-0.115,0.05,-0.05,0.061,6.51E-07,0.3143540129,2,-0.322,0.322,-0.3955,0.3955,0,6.75E-11,0.1312,0.8688,0.5878,0.048416,0.48979,0.2906,34.21948,70.5178108,0.7694257492,0.205245,1,8,1127.2143,0.00561,30,537.6667,0.005525,16.92749,1175.5463,0.008363,13.3271,823.9286,0.002301,3.90205,2038.2286,0.007722,40.52045,1563.2195,0.031579,7.29646,997.8947,0.002567,4.66443,484.4737,0.006557,16.08795,267.2857,0,3.56377,155,0,3.74415,567.6,0,5.03445,0
1365,23.1316726,6.58,3,0,56.93950178,4.744958482,0.083804,0.2081339713,0.02631578947,2.476076555,1.101415094,0.103202847,0.01304863582,1.227758007,0.5539739027,0.502,0.05598455598,0.666023166,0.007078507079,0.08405797101,0.271,0.035,0.667,0,0.021,0,0,0.063,2.69,13.584,10.719,0.347,0.653,0.5730825074,1.52137252,0.73084127,0.26915873,0.09466666667,0.272,-0.272,-0.07,0.07,0.02,2.81E-06,0.3078922626,3,0,0,0,0,0,2.24E-06,0.90814,0.091861,-0.85601,0.21125,1.6478,0.4072,82.70754,45.48832272,-0.0962369777,-0.668577361,5,133,1523.5306,0,655,1642.5,0,5.55079,807.7333,0,9.01955,308.8571,0,4.57612,1581.75,0,51.42818,239.25,0,3.64627,492.25,0,6.75976,1617.96,0,44.3082,0,0,0,1069,0,8.22323,1342.24,0,7.38785,0
1366,35.35840566,8.85,5.43,4.17,147.8624237,13.82192221,0.182371,0.3874113475,0.1604609929,4.144503546,3.417981073,0.2478729438,0.1026659104,2.651730006,1.22915485,0.989,0.06770994732,0.7243569879,0.02804462349,0.09347593583,0.174,0.055,0.726,0,0.013,0.003,0.002,0.098,4.76,17.815,11.603,0.715,0.285,0.7447428265,1.026123459,0.12254,0.87746,0.2905,-0.021,0.021,0.01,-0.01,0.01,0,0.3446845397,1.585,0.76,-0.76,-0.347,0.347,0,0.17306,0.82694,2.88E-10,-0.9415,0.93962,5.4362,0.06207,309.19572,9.719273414,2.173007057,1.219108716,0,2,527.1569,0.008415,10.87229,1336.66,0.033149,15.9369,1736.7983,0.058542,14.17913,471.4091,0.003452,5.88915,1875.7931,0.056628,92.08191,1030.4317,0.031579,19.90397,1913.9544,0.1181,10.81151,621.1774,0.013115,8.14321,1162.1071,0.076923,4.59063,1673.375,0.019868,5.73802,729.5588,0.025806,4.0989,0
1367,7.920792079,6.29,2.58,2,51.48514851,3.96039604,0.03709,0.4527027027,0.277027027,5.777027027,2.077868852,0.1704834606,0.1043256997,2.175572519,1.290076336,0.873,0.06014362657,0.7675044883,0.0368043088,0.0783625731,0.12,0.04,0.78,0,0.02,0,0,0.1,7.33,15.715,10.565,0.671,0.329,0.7096064583,0.8307466142,0.20906454,0.79093546,0.1606666667,0.032,-0.032,0.13,-0.13,0,0,0,0,0,0,0,0,0,1.81E-17,0.0018349,0.99817,0.50158,-0.04103,-0.57397,0.1314,199.13086,63.48785091,0.4585972544,-0.168505971,1,3,1732.2327,0.065919,735,2605.2135,0.121547,42.54326,2152.9141,0.096774,24.38279,1716.6354,0.043728,20.71007,1964.4424,0.06435,78.66598,323.0714,0,5.11776,1737.3043,0.06932,10.71723,1612.5101,0.02623,67.32985,339.4,0,3.53964,7996.375,0.410596,16.04554,2155.9167,0.103226,7.64747,0
1368,61.81015453,7.61,2.32,0,215.2317881,5.518763797,0.172541,0.09693877551,0.001700680272,3.443877551,1.4375,0.04699093157,0.0008244023083,1.669414674,0.7394888706,0.525,0.02123695976,0.7544709389,0.0003725782414,0.02814814815,0.218,0.012,0.759,0,0.008,0,0.004,0.023,3.59,9.822,9.823,0.621,0.379,0.5440813532,1.546489336,1,0,0.02922222222,0.016,-0.016,0.06,-0.06,0,0,0,0,0,0,0,0,0,3.17E-05,0.20495,0.79502,-0.81572,-0.29481,-0.63199,0.2604,264.33118,96.37886294,0.7198699858,-2.310863793,11,249,0,0,0,115,0,1.75788,0,0,0,122.5,0,3.19966,170,0,2.32987,0,0,0,243.7692,0,4.13657,0,0,0,0,0,0,97.5,0,3.23932,0,0,0,0
1369,19.9572345,6.55,3,0,66.99928724,5.702066999,0.106706,0.2824675325,0.003246753247,3.295454545,8.147058824,0.2536443149,0.002915451895,2.959183673,0.8075801749,0.997,0.06152758133,0.7178217822,0.0007072135785,0.08571428571,0.215,0.038,0.723,0,0.023,0,0,0.062,3.64,14.354,10.454,0.695,0.305,0.6705414614,0.5794632561,0.38311285,0.61688715,0.2011111111,0.009,-0.009,-0.06,0.06,0.101,1.23E-05,0.3466448038,4.954,0,0,0,0,0,3.57E-05,0.83166,0.16831,0.15952,0.63062,1.3082,0.002455,95.24542,33.41589998,-0.1086055735,-0.30512372,2,28,1301.1275,0.068724,134,1649.3768,0.044199,33.40482,3106.532,0.157706,25.31996,1028.2286,0.005754,6.62254,3013.9365,0.047619,63.18165,3208.5632,0.150877,49.48399,1041.6316,0.007702,7.26087,1818.8571,0.055738,57.3996,210,0,3.3866,2444,0.019868,11.08883,1775.0789,0.051613,4.92888,0
1370,35.0877193,6.19,2,0,128.0701754,7.01754386,0.196753,0.2061403509,0.004385964912,3.530701754,0.7824858757,0.08061749571,0.001715265866,1.380789022,0.4751286449,0.206,0.04335793358,0.7426199262,0.0009225092251,0.05838509317,0.206,0.041,0.753,0,0,0,0,0.041,3.85,9.524,9.155,0.847,0.153,0.5035120839,1.732964029,1,0,0.02533333333,0.126,-0.126,-0.05,0.05,0,0,0.2341962082,0,0,0,0,0,0,0,0,0,-3.861,-2.4007,0,0.5844,30.6513,91.20665251,0.6657127509,-2.034077372,6,16,0,0,0,125,0,2.88829,0,0,0,50,0,3.0553,0,0,0,215.0833,0,5.32663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,23.84655262,6.92,0,0,62.72680145,0.5184033178,0.124683,0.03483606557,0.02254098361,2.633196721,6.035714286,0.02966841187,0.01919720768,2.242582897,0.8848167539,0.985,0.009371554576,0.7083792723,0.006063947078,0.01322957198,0.271,0.006,0.712,0,0,0.006,0,0.012,2.7,12.324,10.914,0.713,0.287,0.687860519,0.6796868644,1,0,0.1668,-0.022,0.022,0.02,-0.02,0.01,1.25E-06,0.3197710041,2,-0.343,0.343,0,0,0,1.31E-16,0.021625,0.97837,-8.809,-0.57094,0.45884,0.01289,60.97395,0.7548950224,-0.1086055735,-0.785834211,0,40,0,0,0,0,0,0,0,0,0,458.3529,0,5.32766,0,0,0,210,0,2.95459,349,0,3.81074,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,41.01951414,8.69,5.58,2.32,82.43727599,9.557945042,0.123435,0.2332375479,0.02442528736,2.018678161,3.620860927,0.1808392128,0.01893798737,1.565168957,0.8121054586,0.991,0.071157218,0.6158679135,0.007451782583,0.115539739,0.306,0.037,0.615,0,0.034,0,0,0.079,2.27,19.909,12.294,0.683,0.317,0.7412165034,1.025968499,0.1027,0.8973,0.2047857143,-0.039,0.039,0.01,-0.01,0.061,0,0.3454116771,1.585,-0.315,0.315,-0.357,0.357,0,1,6.58E-08,8.49E-24,0.71124,3.2619,7.371,0.06357,1106.61409,1.503892428,-0.8203406716,3.705689494,0,0,1811.4711,0.131837,300,2892.7333,0.198895,60.49378,4458.4641,0.318996,48.70061,3600.375,0.241657,19.95925,3844.4684,0.271557,176.09644,5478.8132,0.330994,35.90874,1919.6208,0.111682,16.99484,2750.3709,0.190164,48.58567,537.1429,0.015385,6.37244,9129.12,0.470199,19.37988,6769.8312,0.393548,12.23485,2
1373,32.75529865,7.14,2.81,2,90.55876686,4.495825305,0.136073,0.1431226766,0.07620817844,2.760223048,1.214285714,0.06918238994,0.03683737646,1.334231806,0.6262353998,0.467,0.0359141791,0.692630597,0.01912313433,0.05185185185,0.251,0.034,0.695,0,0,0,0,0.054,2.98,14.762,10.605,0.486,0.514,0.6544137316,1.311142057,0.34840196,0.65159804,0.084,-0.023,0.023,0.03,-0.03,0,0,0,0,0,0,0,0,0,6.87E-14,0.11651,0.88349,0.19673,0.44767,0.82343,0.3395,290.8378,45.48832272,-0.3214437188,-0.733045314,0,0,921.6667,0.002805,47.98225,1141.2,0.005525,14.44301,648.3607,0.003584,12.65668,497,0.001151,3.48869,1821.2308,0.002574,42.39926,2156.6078,0.071345,9.37509,600.2727,0,3.89185,1562.5,0.009836,38.13171,485,0,3.37926,265,0,2.68049,512.1667,0,4.30563,0
1374,9.523809524,4,1,0,25.3968254,3.174603175,0.022105,0.3068181818,0.01136363636,2.670454545,2.791666667,0.2389380531,0.008849557522,2.079646018,0.592920354,0.998,0.07627118644,0.6638418079,0.002824858757,0.114893617,0.25,0.042,0.667,0,0.042,0,0,0.083,3,0,9.299,0.463,0.537,0.6597596368,0.7014483257,1,0,0,-0.047,0.047,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.1443,10000,49.9849,-0.108605574,-0.017506499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,19.86343886,6.6,3.7,1,60.21104904,8.069522036,0.098306,0.3936781609,0.06034482759,3.002873563,1.228021978,0.1921458626,0.02945301543,1.465638149,0.6269284712,0.749,0.08815958816,0.6724581725,0.01351351351,0.1311004785,0.222,0.063,0.674,0,0.028,0,0,0.104,3.5,13.319,10.654,0.432,0.568,0.5847687682,1.36824354,0.66059894,0.33940106,0.02211111111,0.448,-0.448,0.08,-0.08,0.01,3.65E-05,0.3598965629,5.615,-0.36,0.36,-0.3375,0.3375,0,2.73E-11,0.4547,0.5453,-0.362,0.39901,1.2183,0.2827,149.04466,57.31304553,0.1444397901,0.050503068,0,3,430.0625,0,98,0,0,0,630.3333,0,5.22742,144,0,4.11033,220,0,2.74711,219,0,2.78928,0,0,0,154,0,4.4108,0,0,0,313,0,2.81593,145,0,3.75139,0
1376,19.33488012,5.61,0,0,37.89636504,0.7733952049,0.033828,0.06115107914,0.003597122302,2.032374101,2.855769231,0.04438642298,0.002610966057,1.475195822,0.7754569191,0.996,0.01967592593,0.6539351852,0.001157407407,0.03008849558,0.333,0.013,0.653,0,0,0,0,0.013,2,15.15,10.337,0.544,0.456,0.6846849099,1.010830718,0.20513385,0.79486615,0.2026666667,0.017,-0.017,-0.08,0.08,0.01,0,0,0,0.309,-0.309,-0.379,0.379,0,9.55E-15,0.0014405,0.99856,1.6165,1.4785,-1.573,0.1145,1602.3358,50.01179523,-0.1086055735,-0.585240602,0,93,633.5648,0.012623,16,1469.8143,0.066298,21.95989,2027.0522,0.105137,23.36945,555.2581,0.005754,5.25564,1773.1726,0.046332,56.38526,4278.7853,0.264327,37.55989,819.2847,0.016688,19.51359,1292.5238,0.042623,17.9866,680.7778,0.015385,4.01192,165.1818,0,5.30376,442.1875,0,5.85977,0
1377,14.77199743,6.48,2.81,2.32,57.16120745,4.495825305,0.062227,0.2984496124,0.1976744186,3.740310078,3.159574468,0.2181303116,0.1444759207,2.733711048,0.8413597734,0.952,0.0564516129,0.7074780059,0.03739002933,0.07979274611,0.184,0.04,0.712,0,0.016,0.008,0,0.096,4.43,15.577,10.605,0.68,0.32,0.6984283938,0.9211134248,0.26514749,0.73485251,0.08222222222,0.143,-0.143,0,0,0,3.29E-05,0.3427885306,4.459,0,0,0,0,0,0.99105,0.0089522,4.01E-07,2.3186,1.6602,3.7754,0.1718,103.49449,41.6430762,-0.6678945315,1.480937282,0,0,715.6667,0.001403,3.77012,2113.5,0,3.97672,1404.0455,0.007168,6.26041,4286.7125,0.149597,10.84243,513.2222,0.001287,6.20733,948.9118,0.003509,7.36532,896.05,0.002567,4.87412,348.25,0,4.26805,251,0,2.9706,3379,0.006623,2.91615,1480.25,0.006452,3.68988,0
1378,23.5646958,7.22,4.46,0,63.83890317,9.42587832,0.061751,0.392733564,0.01903114187,2.707612457,1.997641509,0.2263210369,0.0109670987,1.560319043,0.8444666002,0.837,0.09442595674,0.6509983361,0.004575707155,0.1450479233,0.24,0.048,0.651,0,0.048,0.009,0,0.1,3.16,17.573,11.189,0.684,0.316,0.6853263177,1.274701387,0.14994,0.85006,0.1322222222,0,0,0,0,0,1.48E-05,0.3487876699,5.358,0.5885,-0.5885,0,0,0,0.9991,0.00089748,7.23E-09,0.28069,0.62188,4.1759,0.5391,385.16328,82.7789573,-0.1086055735,0.091793196,0,1,695.5573,0.019635,90,1187.3797,0.027624,17.81174,1679.3137,0.081243,22.4985,570.7244,0.005754,8.04938,1367.2715,0.054054,60.5034,2512.4754,0.087719,13.44324,1251.7119,0.041078,9.77598,787.1923,0.013115,33.70361,483.25,0.015385,3.64139,453,0,4.92124,412.9048,0.006452,5.31319,0
1379,56.27705628,6.64,3.46,0,108.2251082,11.9047619,0.115644,0.2135036496,0.001824817518,1.961678832,1.737113402,0.1574697174,0.00134589502,1.446837147,0.4535666218,0.678,0.06708715596,0.6163990826,0.0005733944954,0.1088372093,0.319,0.055,0.613,0,0.012,0,0,0.067,2.13,9.85,9.852,0.324,0.676,0,1.441519276,1,0,0.04888888889,0,0,0.07,-0.07,0,1.42E-06,0.3136691458,4,0,0,0,0,0,1.38E-12,0.0037769,0.99622,0.1315,-0.12149,-1.6174,0.7514,1395.26359,72.38145789,0.1153734256,-0.403551532,2,20,213.8,0,4.54291,0,0,0,552.0435,0,5.8424,418,0,4.54603,224,0,5.22156,508.3889,0,5.8635,402,0,4.84772,484.75,0,4.1792,0,0,0,0,0,0,140,0,3.0869,0
1380,16.64355062,6.88,2.81,1,54.55386038,3.236245955,0.06737,0.1984536082,0.05412371134,3.234536082,1.247663551,0.127694859,0.03482587065,2.081260365,0.4427860697,0.413,0.04221491228,0.6880482456,0.01151315789,0.06135458167,0.211,0.029,0.69,0,0.012,0.047,0,0.053,3.75,12.315,11.079,0.714,0.286,0.6056577091,1.320619384,1,0,0.06188888889,-0.021,0.021,0.04,-0.04,0.202,5.21E-05,0.3518073812,6.555,0,0,0,0,0,1.18E-06,0.98836,0.011635,-0.24902,0.71209,2.2931,0.2838,2355.61017,8.103326256,-0.0780348198,0.355558514,0,0,2000.0664,0.030856,767,2167.1,0.038674,22.69277,1169.6623,0.014337,10.36232,4854.3861,0.311853,21.04735,1477.4528,0.003861,89.25204,656.2857,0,6.99916,1025.8095,0.003851,7.89004,1772.7843,0.009836,61.91733,0,0,0,3594.2903,0.13245,20.25054,2292.6667,0.058065,5.90414,0
1381,24.50980392,5.95,3.58,0,43.41736695,8.403361345,0.067526,0.335978836,0.002645502646,1.838624339,1.701923077,0.2629399586,0.002070393375,1.438923395,0.3664596273,0.997,0.1046128501,0.5724876442,0.000823723229,0.1827338129,0.318,0.073,0.564,0,0.036,0.009,0,0.109,2.14,13.054,10.48,0.178,0.822,0.6440003972,1.023772686,0.89643823,0.10356177,0.07177777778,0,0,-0.1,0.1,0.051,0,0.322805729,0,0,0,0,0,0,1.40E-11,0.1877,0.8123,1.1703,0.38612,0.76996,0.1471,39.57821,38.98325077,-0.4376641693,-0.288580131,0,0,145,0,1.74554,0,0,0,0,0,0,336.5556,0,4.04745,555.6667,0,4.55197,0,0,0,0,0,0,188.3333,0,4.21809,0,0,0,0,0,0,0,0,0,0
1382,5.682931609,6.41,3,0,16.65686851,1.567705271,0.11684,0.2735849057,0.003144654088,2.908805031,0.4270072993,0.1467116358,0.001686340641,1.559865093,0.197301855,0.025,0.06473214286,0.6882440476,0.000744047619,0.09405405405,0.236,0.024,0.691,0,0.041,0.008,0,0.065,3.24,15.43,12.317,0.512,0.488,0.5925218017,1.97143868,0.16429915,0.83570085,0.01688888889,0.006,-0.006,-0.16,0.16,0,0,0,0,0,0,0,0,0,1.14E-07,0.80051,0.19949,0.053488,-0.37641,1.4372,1.008,461.8726,50.01179523,-0.1086055735,-0.343146062,9,2,0,0,0,0,0,0,0,0,0,415.75,0,5.95757,779,0,3.86749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,53.99061033,5.61,2.58,0,115.0234742,14.08450704,0.048086,0.2596899225,0.003875968992,2.189922481,2.254385965,0.1796246649,0.002680965147,1.514745308,0.6890080429,0.846,0.07411504425,0.625,0.00110619469,0.1185840708,0.291,0.051,0.62,0,0.025,0,0.013,0.089,2.43,13.979,8.735,0.707,0.293,0.610383484,1.053965621,0.64015363,0.35984637,0.2595555556,0.072,-0.072,0.01,-0.01,0.061,0,0.2970545338,0,-0.349,0.349,0,0,0,0.0014919,0.69429,0.30422,0.18537,0.60336,0.7518,0.1824,70.31485,76.81056853,0.5040593075,-0.171915522,4,0,1649.791,0.019635,14.87086,445.4444,0,5.58247,1262.8879,0.015532,11.08558,1055.7031,0.008055,5.44619,2645.4151,0.016731,30.11251,3094.9759,0.148538,8.38785,974.4796,0.019255,13.11109,2161.5,0.022951,12.50319,551.2857,0,3.86898,950,0,4.83243,353.3333,0,4.26846,0
1384,66.8824164,7.24,2.58,0,162.8910464,6.472491909,0.188906,0.1033950617,0.001543209877,2.445987654,1.45505618,0.05663567202,0.0008453085376,1.339814032,0.6568047337,0.7095,0.02907986111,0.6879340278,0.0004340277778,0.04227129338,0.283,0.023,0.689,0,0.005,0,0,0.027,2.53,10.001,9.856,0.741,0.259,0.5834209115,1.55595417,1,0,0.03855555556,0.096,-0.096,0.03,-0.03,0,0,0,0,0,0,0,0,0,0,0,0,1.8324,-0.44552,0,0.2313,6107.80716,93.34748762,-0.1514546687,-1.359312464,4,249,161.3333,0,4.10772,0,0,0,445,0,4.38464,124.8571,0,5.26237,259,0,3.27704,375.7308,0,4.46021,266.1429,0,3.8149,165,0,3.16853,1056,0,3.83932,0,0,0,192.8571,0,4.62673,0
1385,27.13987474,6.19,2,0,50.80027836,2.783576896,0.039337,0.1124401914,0.002392344498,1.925837321,3.422077922,0.08202443281,0.001745200698,1.404886562,0.9197207679,0.9905,0.03689167975,0.6318681319,0.0007849293564,0.05838509317,0.336,0.017,0.629,0,0.017,0,0,0.034,1.97,12.433,10.489,0.437,0.563,0.629584504,1.184976083,1,0,0.2097777778,1.329,-1.329,-0.28,0.28,0.04,0,0,0,0,0,-0.319,0.319,0,0.021462,0.96383,0.01471,2.2998,2.3653,2.1307,0.03745,729.22708,50.01179523,-0.0478394086,0.216842997,0,0,1074.786,0.019635,36,1013.5,0,17.57357,1678.4088,0.033453,12.91234,2042.4667,0.011507,12.08329,1631.8,0.007722,82.34042,4458.4091,0.05731,9.99757,1680.9459,0.01027,6.93571,1239.4848,0.013115,47.79139,0,0,0,1813.75,0.006623,5.56263,932.3333,0,5.70677,0
1386,30.01071811,6.91,3.91,0,128.6173633,16.07717042,0.1196,0.5097402597,0.003246753247,4.13961039,1.125,0.3184584178,0.002028397566,2.586206897,0.4198782961,0.654,0.09002293578,0.7310779817,0.0005733944954,0.1231372549,0.172,0.08,0.736,0,0.012,0,0,0.092,4.82,14.377,9.866,0.484,0.516,0.6601154628,1.074801653,0.4179357,0.5820643,0.1103333333,0.034,-0.034,-0.11,0.11,0.03,4.52E-06,0.3065359837,3.322,0.6,-0.6,0,0,0,2.65E-10,0.15088,0.84912,0.91892,-0.17527,0.4763,0.3318,1571.29653,55.21939137,0.8531766696,-0.750523453,9,11,767.6667,0.001403,4.27166,697.875,0.005525,6.87466,931.0313,0.007168,8.46036,1778.8684,0.008055,6.57094,1649.9048,0.007722,6.62452,1601.439,0.037427,5.98441,471.7674,0.002567,4.67201,413.2727,0,4.61635,1148.8571,0.015385,3.61321,5104.25,0.013245,3.45195,748.75,0.006452,3.84937,0
1387,21.27659574,6.15,2.58,0,38.73431533,3.273322422,0.036657,0.1602870813,0.02631578947,1.877990431,2.94047619,0.1332007952,0.02186878728,1.560636183,0.4910536779,0.9855,0.05177743431,0.6066460587,0.008500772798,0.08535031847,0.331,0.025,0.602,0,0.025,0.008,0,0.059,2.03,13.997,10.84,0.209,0.791,0.7027358515,0.7079443183,0.54960245,0.45039755,0.2883333333,0.62,-0.62,-0.06,0.06,0,6.62E-07,0.3456332781,2.322,0,0,0,0,0,0.57129,0.42869,1.84E-05,1.1899,1.5109,3.6355,0.07944,65.43237,31.9297004,-1.649099967,0.561731407,0,0,557.4167,0,3.79013,385.8333,0,4.7214,754.3514,0.002389,7.1225,4008.3243,0.051784,7.98017,254.9615,0,4.64514,671.7143,0.00117,3.10266,870.1667,0.001284,4.66494,497.6111,0.003279,4.00736,370,0,3.67336,711.875,0,3.84666,1541.8065,0.045161,4.97113,0
1388,25.17162471,7.9,3.17,2.32,91.15179252,3.432494279,0.077917,0.1409883721,0.07412790698,3.582848837,2.066820276,0.08637577916,0.04541406946,2.195013357,0.7987533393,0.8755,0.02935835351,0.7460653753,0.01543583535,0.03935091278,0.207,0.022,0.749,0,0.006,0,0,0.044,3.83,17.775,11.356,0.71,0.29,0.7488574643,0.93846245,0.13656,0.86344,0.3254545455,0.08,-0.08,0.05,-0.05,0,0,0,0,0,0,-0.361,0.361,0,1.07E-05,0.99997,2.07E-05,0.15102,2.5897,3.6678,0.07383,32.32357,8.47487615,-0.709265997,0.91605549,0,3,856.0987,0.02805,230,1801.8966,0.055249,20.20238,1567.1149,0.058542,26.92094,848.1739,0.019563,14.64034,1499.5496,0.029601,56.5228,1255.6316,0.054971,9.11935,1908.694,0.098845,20.90541,964.6024,0.029508,72.83941,557.8929,0.030769,4.83034,2548.9474,0.02649,25.3699,490.913,0.012903,5.11236,0
